topic,timestamp,value
"tele/soil/pot0/moisture0","2017-06-05 18:07:37.989748","786"
"tele/soil/pot0/temp0","2017-06-05 18:12:32.046017","16.62"
"tele/soil/pot0/moisture0","2017-06-05 18:12:32.089383","786"
"tele/soil/pot0/temp0","2017-06-05 18:17:25.413525","16.62"
"tele/soil/pot0/moisture0","2017-06-05 18:17:25.464636","786"
"tele/soil/pot0/temp0","2017-06-05 18:22:19.650269","16.56"
"tele/soil/pot0/moisture0","2017-06-05 18:22:19.751057","786"
"tele/soil/pot0/temp0","2017-06-05 18:27:14.959121","16.56"
"tele/soil/pot0/moisture0","2017-06-05 18:27:15.023129","786"
"tele/soil/pot0/temp0","2017-06-05 18:32:07.923956","16.62"
"tele/soil/pot0/moisture0","2017-06-05 18:32:07.978347","786"
"tele/soil/pot0/temp0","2017-06-05 18:37:01.499199","16.62"
"tele/soil/pot0/moisture0","2017-06-05 18:37:01.542672","786"
"tele/soil/pot0/temp0","2017-06-05 18:41:55.380236","16.56"
"tele/soil/pot0/moisture0","2017-06-05 18:41:55.434863","786"
"tele/soil/pot0/temp0","2017-06-05 18:46:49.300950","16.62"
"tele/soil/pot0/moisture0","2017-06-05 18:46:49.382946","786"
"tele/soil/pot0/temp0","2017-06-05 18:51:43.401150","16.62"
"tele/soil/pot0/moisture0","2017-06-05 18:51:43.498506","786"
"tele/soil/pot0/temp0","2017-06-05 18:56:40.035670","16.62"
"tele/soil/pot0/moisture0","2017-06-05 18:56:40.122849","786"
"tele/soil/pot0/temp0","2017-06-05 19:01:32.239314","16.62"
"tele/soil/pot0/moisture0","2017-06-05 19:01:32.307397","786"
"tele/soil/pot0/temp0","2017-06-05 19:06:26.364965","16.62"
"tele/soil/pot0/moisture0","2017-06-05 19:06:26.415040","786"
"tele/soil/pot0/temp0","2017-06-05 19:11:20.588169","16.62"
"tele/soil/pot0/moisture0","2017-06-05 19:11:20.657307","786"
"tele/soil/pot0/temp0","2017-06-05 19:16:14.013957","16.62"
"tele/soil/pot0/moisture0","2017-06-05 19:16:14.065529","786"
"tele/soil/pot0/temp0","2017-06-05 19:21:09.398793","16.62"
"tele/soil/pot0/moisture0","2017-06-05 19:21:09.479500","786"
"tele/soil/pot0/temp0","2017-06-05 19:26:02.305595","16.62"
"tele/soil/pot0/moisture0","2017-06-05 19:26:02.355177","786"
"tele/soil/pot0/temp0","2017-06-05 19:30:56.189577","16.62"
"tele/soil/pot0/moisture0","2017-06-05 19:30:56.239763","786"
"tele/soil/pot0/temp0","2017-06-05 19:35:49.972614","16.62"
"tele/soil/pot0/moisture0","2017-06-05 19:35:50.021995","786"
"tele/soil/pot0/temp0","2017-06-05 19:40:43.685104","16.62"
"tele/soil/pot0/moisture0","2017-06-05 19:40:43.742875","786"
"tele/soil/pot0/temp0","2017-06-05 19:45:37.126003","16.62"
"tele/soil/pot0/moisture0","2017-06-05 19:45:37.180749","786"
"tele/soil/pot0/temp0","2017-06-05 19:50:32.850458","16.62"
"tele/soil/pot0/moisture0","2017-06-05 19:50:32.911677","786"
"tele/soil/pot0/temp0","2017-06-05 19:55:25.511889","16.62"
"tele/soil/pot0/moisture0","2017-06-05 19:55:25.565883","786"
"tele/soil/pot0/temp0","2017-06-05 20:00:19.228624","16.62"
"tele/soil/pot0/moisture0","2017-06-05 20:00:19.279482","786"
"tele/soil/pot0/temp0","2017-06-05 20:05:12.881959","16.62"
"tele/soil/pot0/moisture0","2017-06-05 20:05:12.957802","786"
"tele/soil/pot0/temp0","2017-06-05 20:10:06.598064","16.62"
"tele/soil/pot0/moisture0","2017-06-05 20:10:06.642892","786"
"tele/soil/pot0/temp0","2017-06-05 20:15:00.047461","16.56"
"tele/soil/pot0/moisture0","2017-06-05 20:15:00.106880","786"
"tele/soil/pot0/temp0","2017-06-05 20:19:53.945079","16.56"
"tele/soil/pot0/moisture0","2017-06-05 20:19:54.009265","786"
"tele/soil/pot0/temp0","2017-06-05 20:24:50.027574","16.56"
"tele/soil/pot0/moisture0","2017-06-05 20:24:50.105449","786"
"tele/soil/pot0/temp0","2017-06-05 20:29:42.081390","16.56"
"tele/soil/pot0/moisture0","2017-06-05 20:29:42.144699","786"
"tele/soil/pot0/temp0","2017-06-05 20:34:52.185634","16.50"
"tele/soil/pot0/moisture0","2017-06-05 20:34:52.237559","786"
"tele/soil/pot0/temp0","2017-06-05 20:39:42.098756","16.50"
"tele/soil/pot0/moisture0","2017-06-05 20:39:42.164026","786"
"tele/soil/pot0/temp0","2017-06-05 20:44:37.644057","16.56"
"tele/soil/pot0/moisture0","2017-06-05 20:44:37.734537","786"
"tele/soil/pot0/temp0","2017-06-05 20:49:29.950438","16.50"
"tele/soil/pot0/moisture0","2017-06-05 20:49:30.005632","786"
"tele/soil/pot0/temp0","2017-06-05 20:54:23.261698","16.50"
"tele/soil/pot0/moisture0","2017-06-05 20:54:23.323016","786"
"tele/soil/pot0/temp0","2017-06-05 20:59:17.644678","16.50"
"tele/soil/pot0/moisture0","2017-06-05 20:59:17.689594","785"
"tele/soil/pot0/temp0","2017-06-05 21:04:11.022685","16.50"
"tele/soil/pot0/moisture0","2017-06-05 21:04:11.092370","785"
"tele/soil/pot0/temp0","2017-06-05 21:09:06.980306","16.50"
"tele/soil/pot0/moisture0","2017-06-05 21:09:07.047267","786"
"tele/soil/pot0/temp0","2017-06-05 21:13:58.924138","16.50"
"tele/soil/pot0/moisture0","2017-06-05 21:13:58.996839","785"
"tele/soil/pot0/temp0","2017-06-05 21:18:52.809248","16.50"
"tele/soil/pot0/moisture0","2017-06-05 21:18:52.914101","786"
"tele/soil/pot0/temp0","2017-06-05 21:23:46.822817","16.43"
"tele/soil/pot0/moisture0","2017-06-05 21:23:46.882699","785"
"tele/soil/pot0/temp0","2017-06-05 21:28:40.653395","16.43"
"tele/soil/pot0/moisture0","2017-06-05 21:28:40.704152","785"
"tele/soil/pot0/temp0","2017-06-05 21:33:35.103160","16.43"
"tele/soil/pot0/moisture0","2017-06-05 21:33:35.160599","785"
"tele/soil/pot0/temp0","2017-06-05 21:38:32.067119","16.43"
"tele/soil/pot0/moisture0","2017-06-05 21:38:32.149046","783"
"tele/soil/pot0/temp0","2017-06-05 21:43:27.035805","16.43"
"tele/soil/pot0/moisture0","2017-06-05 21:43:27.084292","785"
"tele/soil/pot0/temp0","2017-06-05 21:48:19.301905","16.43"
"tele/soil/pot0/moisture0","2017-06-05 21:48:19.353851","785"
"tele/soil/pot0/temp0","2017-06-05 21:53:12.868460","16.43"
"tele/soil/pot0/moisture0","2017-06-05 21:53:12.910866","785"
"tele/soil/pot0/temp0","2017-06-05 21:58:07.098111","16.43"
"tele/soil/pot0/moisture0","2017-06-05 21:58:07.196934","785"
"tele/soil/pot0/temp0","2017-06-05 22:03:07.474286","16.43"
"tele/soil/pot0/moisture0","2017-06-05 22:03:07.617525","785"
"tele/soil/pot0/temp0","2017-06-05 22:08:12.154959","16.43"
"tele/soil/pot0/moisture0","2017-06-05 22:08:12.209713","786"
"tele/soil/pot0/temp0","2017-06-05 22:13:02.076614","16.37"
"tele/soil/pot0/moisture0","2017-06-05 22:13:02.123268","785"
"tele/soil/pot0/temp0","2017-06-05 22:17:55.430700","16.37"
"tele/soil/pot0/moisture0","2017-06-05 22:17:55.482609","785"
"tele/soil/pot0/temp0","2017-06-05 22:22:51.474498","16.43"
"tele/soil/pot0/moisture0","2017-06-05 22:22:51.530051","785"
"tele/soil/pot0/temp0","2017-06-05 22:27:44.176774","16.37"
"tele/soil/pot0/moisture0","2017-06-05 22:27:44.238491","785"
"tele/soil/pot0/temp0","2017-06-05 22:32:37.753317","16.37"
"tele/soil/pot0/moisture0","2017-06-05 22:32:37.838255","785"
"tele/soil/pot0/temp0","2017-06-05 22:37:34.210088","16.37"
"tele/soil/pot0/moisture0","2017-06-05 22:37:34.280765","785"
"tele/soil/pot0/temp0","2017-06-05 22:42:26.256150","16.37"
"tele/soil/pot0/moisture0","2017-06-05 22:42:26.332626","785"
"tele/soil/pot0/temp0","2017-06-05 22:47:19.835657","16.37"
"tele/soil/pot0/moisture0","2017-06-05 22:47:19.914560","785"
"tele/soil/pot0/temp0","2017-06-05 22:52:16.195372","16.31"
"tele/soil/pot0/moisture0","2017-06-05 22:52:16.251131","785"
"tele/soil/pot0/temp0","2017-06-05 22:57:08.297770","16.37"
"tele/soil/pot0/moisture0","2017-06-05 22:57:08.342598","783"
"tele/soil/pot0/temp0","2017-06-05 23:02:02.619814","16.31"
"tele/soil/pot0/moisture0","2017-06-05 23:02:02.700517","785"
"tele/soil/pot0/temp0","2017-06-05 23:06:55.944289","16.37"
"tele/soil/pot0/moisture0","2017-06-05 23:06:56.007605","785"
"tele/soil/pot0/temp0","2017-06-05 23:11:52.300184","16.31"
"tele/soil/pot0/moisture0","2017-06-05 23:11:52.367054","785"
"tele/soil/pot0/temp0","2017-06-05 23:16:44.394021","16.31"
"tele/soil/pot0/moisture0","2017-06-05 23:16:44.439452","785"
"tele/soil/pot0/temp0","2017-06-05 23:21:40.159751","16.31"
"tele/soil/pot0/moisture0","2017-06-05 23:21:40.214640","785"
"tele/soil/pot0/temp0","2017-06-05 23:26:32.864048","16.31"
"tele/soil/pot0/moisture0","2017-06-05 23:26:32.936590","785"
"tele/soil/pot0/temp0","2017-06-05 23:31:28.511105","16.31"
"tele/soil/pot0/moisture0","2017-06-05 23:31:28.573154","785"
"tele/soil/pot0/temp0","2017-06-05 23:36:21.156075","16.31"
"tele/soil/pot0/moisture0","2017-06-05 23:36:21.228577","785"
"tele/soil/pot0/temp0","2017-06-05 23:41:15.015035","16.31"
"tele/soil/pot0/moisture0","2017-06-05 23:41:15.070229","785"
"tele/soil/pot0/temp0","2017-06-05 23:46:08.628859","16.25"
"tele/soil/pot0/moisture0","2017-06-05 23:46:08.681360","785"
"tele/soil/pot0/temp0","2017-06-05 23:51:02.504576","16.25"
"tele/soil/pot0/moisture0","2017-06-05 23:51:02.595866","785"
"tele/soil/pot0/temp0","2017-06-05 23:55:55.891237","16.31"
"tele/soil/pot0/moisture0","2017-06-05 23:55:55.976176","785"
"tele/soil/pot0/temp0","2017-06-06 00:00:51.924139","16.31"
"tele/soil/pot0/moisture0","2017-06-06 00:00:51.982503","785"
"tele/soil/pot0/temp0","2017-06-06 00:05:46.238829","16.25"
"tele/soil/pot0/moisture0","2017-06-06 00:05:46.327999","785"
"tele/soil/pot0/temp0","2017-06-06 00:10:40.300350","16.25"
"tele/soil/pot0/moisture0","2017-06-06 00:10:40.373935","785"
"tele/soil/pot0/temp0","2017-06-06 00:15:38.763914","16.25"
"tele/soil/pot0/moisture0","2017-06-06 00:15:38.823542","785"
"tele/soil/pot0/temp0","2017-06-06 00:20:29.933136","16.25"
"tele/soil/pot0/moisture0","2017-06-06 00:20:29.991795","785"
"tele/soil/pot0/temp0","2017-06-06 00:25:23.602023","16.25"
"tele/soil/pot0/moisture0","2017-06-06 00:25:23.667884","785"
"tele/soil/pot0/temp0","2017-06-06 00:30:17.518556","16.18"
"tele/soil/pot0/moisture0","2017-06-06 00:30:17.575497","785"
"tele/soil/pot0/temp0","2017-06-06 00:35:11.190710","16.25"
"tele/soil/pot0/moisture0","2017-06-06 00:35:11.232629","785"
"tele/soil/pot0/temp0","2017-06-06 00:40:05.074320","16.18"
"tele/soil/pot0/moisture0","2017-06-06 00:40:05.138335","785"
"tele/soil/pot0/temp0","2017-06-06 00:44:58.920181","16.18"
"tele/soil/pot0/moisture0","2017-06-06 00:44:58.989282","785"
"tele/soil/pot0/temp0","2017-06-06 00:49:56.514105","16.18"
"tele/soil/pot0/moisture0","2017-06-06 00:49:56.564621","785"
"tele/soil/pot0/temp0","2017-06-06 00:54:50.949990","16.18"
"tele/soil/pot0/moisture0","2017-06-06 00:54:50.999097","785"
"tele/soil/pot0/temp0","2017-06-06 00:59:43.410563","16.18"
"tele/soil/pot0/moisture0","2017-06-06 00:59:43.464708","785"
"tele/soil/pot0/temp0","2017-06-06 01:04:36.887025","16.18"
"tele/soil/pot0/moisture0","2017-06-06 01:04:36.949306","785"
"tele/soil/pot0/temp0","2017-06-06 01:09:30.582259","16.18"
"tele/soil/pot0/moisture0","2017-06-06 01:09:30.634804","785"
"tele/soil/pot0/temp0","2017-06-06 01:14:24.299283","16.12"
"tele/soil/pot0/moisture0","2017-06-06 01:14:24.371179","785"
"tele/soil/pot0/temp0","2017-06-06 01:19:18.149103","16.12"
"tele/soil/pot0/moisture0","2017-06-06 01:19:18.206117","785"
"tele/soil/pot0/temp0","2017-06-06 01:24:11.986850","16.12"
"tele/soil/pot0/moisture0","2017-06-06 01:24:12.048908","785"
"tele/soil/pot0/temp0","2017-06-06 01:29:08.231735","16.12"
"tele/soil/pot0/moisture0","2017-06-06 01:29:08.283482","785"
"tele/soil/pot0/temp0","2017-06-06 01:34:01.690812","16.12"
"tele/soil/pot0/moisture0","2017-06-06 01:34:01.731699","756"
"tele/soil/pot0/temp0","2017-06-06 01:38:56.662239","16.12"
"tele/soil/pot0/moisture0","2017-06-06 01:38:56.721683","785"
"tele/soil/pot0/temp0","2017-06-06 01:43:49.599690","16.12"
"tele/soil/pot0/moisture0","2017-06-06 01:43:49.652565","785"
"tele/soil/pot0/temp0","2017-06-06 01:48:42.693260","16.12"
"tele/soil/pot0/moisture0","2017-06-06 01:48:42.745175","785"
"tele/soil/pot0/temp0","2017-06-06 01:53:36.456240","16.12"
"tele/soil/pot0/moisture0","2017-06-06 01:53:36.536587","785"
"tele/soil/pot0/temp0","2017-06-06 01:58:30.974296","16.12"
"tele/soil/pot0/moisture0","2017-06-06 01:58:31.036781","783"
"tele/soil/pot0/temp0","2017-06-06 02:03:24.646960","16.06"
"tele/soil/pot0/moisture0","2017-06-06 02:03:24.713129","785"
"tele/soil/pot0/temp0","2017-06-06 02:08:20.977791","16.06"
"tele/soil/pot0/moisture0","2017-06-06 02:08:21.087331","785"
"tele/soil/pot0/temp0","2017-06-06 02:13:13.131187","16.06"
"tele/soil/pot0/moisture0","2017-06-06 02:13:13.221849","785"
"tele/soil/pot0/temp0","2017-06-06 02:18:08.557575","16.06"
"tele/soil/pot0/moisture0","2017-06-06 02:18:08.640376","785"
"tele/soil/pot0/temp0","2017-06-06 02:23:01.435038","16.06"
"tele/soil/pot0/moisture0","2017-06-06 02:23:01.534236","785"
"tele/soil/pot0/temp0","2017-06-06 02:27:56.258031","16.00"
"tele/soil/pot0/moisture0","2017-06-06 02:27:56.306516","785"
"tele/soil/pot0/temp0","2017-06-06 02:32:49.266346","16.00"
"tele/soil/pot0/moisture0","2017-06-06 02:32:49.319837","785"
"tele/soil/pot0/temp0","2017-06-06 02:37:42.980836","16.00"
"tele/soil/pot0/moisture0","2017-06-06 02:37:43.062442","785"
"tele/soil/pot0/temp0","2017-06-06 02:42:36.994216","16.00"
"tele/soil/pot0/moisture0","2017-06-06 02:42:37.061061","785"
"tele/soil/pot0/temp0","2017-06-06 02:47:30.161043","16.00"
"tele/soil/pot0/moisture0","2017-06-06 02:47:30.227547","785"
"tele/soil/pot0/temp0","2017-06-06 02:52:24.274651","15.93"
"tele/soil/pot0/moisture0","2017-06-06 02:52:24.323627","784"
"tele/soil/pot0/temp0","2017-06-06 02:57:17.803245","15.93"
"tele/soil/pot0/moisture0","2017-06-06 02:57:17.862333","784"
"tele/soil/pot0/temp0","2017-06-06 03:02:11.579095","15.93"
"tele/soil/pot0/moisture0","2017-06-06 03:02:11.633052","784"
"tele/soil/pot0/temp0","2017-06-06 03:07:06.604102","15.87"
"tele/soil/pot0/moisture0","2017-06-06 03:07:06.654822","784"
"tele/soil/pot0/temp0","2017-06-06 03:12:01.841594","15.87"
"tele/soil/pot0/moisture0","2017-06-06 03:12:01.892842","784"
"tele/soil/pot0/temp0","2017-06-06 03:16:59.968472","15.87"
"tele/soil/pot0/moisture0","2017-06-06 03:17:00.042932","784"
"tele/soil/pot0/temp0","2017-06-06 03:21:51.169749","15.87"
"tele/soil/pot0/moisture0","2017-06-06 03:21:51.285539","784"
"tele/soil/pot0/temp0","2017-06-06 03:26:45.140972","15.87"
"tele/soil/pot0/moisture0","2017-06-06 03:26:45.195831","784"
"tele/soil/pot0/temp0","2017-06-06 03:31:39.410244","15.81"
"tele/soil/pot0/moisture0","2017-06-06 03:31:39.466663","784"
"tele/soil/pot0/temp0","2017-06-06 03:36:32.609280","15.81"
"tele/soil/pot0/moisture0","2017-06-06 03:36:32.669878","784"
"tele/soil/pot0/temp0","2017-06-06 03:41:27.110895","15.81"
"tele/soil/pot0/moisture0","2017-06-06 03:41:27.168548","784"
"tele/soil/pot0/temp0","2017-06-06 03:46:20.443928","15.81"
"tele/soil/pot0/moisture0","2017-06-06 03:46:20.495187","784"
"tele/soil/pot0/temp0","2017-06-06 03:51:13.878967","15.75"
"tele/soil/pot0/moisture0","2017-06-06 03:51:13.932998","784"
"tele/soil/pot0/temp0","2017-06-06 03:56:07.400137","15.75"
"tele/soil/pot0/moisture0","2017-06-06 03:56:07.454560","784"
"tele/soil/pot0/temp0","2017-06-06 04:01:01.373200","15.75"
"tele/soil/pot0/moisture0","2017-06-06 04:01:01.481425","784"
"tele/soil/pot0/temp0","2017-06-06 04:05:55.237057","15.75"
"tele/soil/pot0/moisture0","2017-06-06 04:05:55.287769","784"
"tele/soil/pot0/temp0","2017-06-06 04:10:49.019711","15.75"
"tele/soil/pot0/moisture0","2017-06-06 04:10:49.068559","784"
"tele/soil/pot0/temp0","2017-06-06 04:15:42.777470","15.68"
"tele/soil/pot0/moisture0","2017-06-06 04:15:42.844525","783"
"tele/soil/pot0/temp0","2017-06-06 04:20:36.633950","15.68"
"tele/soil/pot0/moisture0","2017-06-06 04:20:36.708486","783"
"tele/soil/pot0/temp0","2017-06-06 04:25:30.451468","15.68"
"tele/soil/pot0/moisture0","2017-06-06 04:25:30.512767","784"
"tele/soil/pot0/temp0","2017-06-06 04:30:24.661172","15.68"
"tele/soil/pot0/moisture0","2017-06-06 04:30:24.723691","783"
"tele/soil/pot0/temp0","2017-06-06 04:35:17.754470","15.68"
"tele/soil/pot0/moisture0","2017-06-06 04:35:17.802609","783"
"tele/soil/pot0/temp0","2017-06-06 04:40:11.578582","15.62"
"tele/soil/pot0/moisture0","2017-06-06 04:40:11.658799","783"
"tele/soil/pot0/temp0","2017-06-06 04:45:05.507791","15.56"
"tele/soil/pot0/moisture0","2017-06-06 04:45:05.568546","783"
"tele/soil/pot0/temp0","2017-06-06 04:50:01.476150","15.56"
"tele/soil/pot0/moisture0","2017-06-06 04:50:01.526057","731"
"tele/soil/pot0/temp0","2017-06-06 04:54:53.629530","15.56"
"tele/soil/pot0/moisture0","2017-06-06 04:54:53.696693","783"
"tele/soil/pot0/temp0","2017-06-06 04:59:47.174843","15.56"
"tele/soil/pot0/moisture0","2017-06-06 04:59:47.225954","783"
"tele/soil/pot0/temp0","2017-06-06 05:04:40.731244","15.56"
"tele/soil/pot0/moisture0","2017-06-06 05:04:40.818911","783"
"tele/soil/pot0/temp0","2017-06-06 05:09:34.144132","15.50"
"tele/soil/pot0/moisture0","2017-06-06 05:09:34.194894","783"
"tele/soil/pot0/temp0","2017-06-06 05:14:27.642738","15.43"
"tele/soil/pot0/moisture0","2017-06-06 05:14:27.704354","783"
"tele/soil/pot0/temp0","2017-06-06 05:19:21.380585","15.43"
"tele/soil/pot0/moisture0","2017-06-06 05:19:21.488326","783"
"tele/soil/pot0/temp0","2017-06-06 05:24:17.499934","15.43"
"tele/soil/pot0/moisture0","2017-06-06 05:24:17.606370","783"
"tele/soil/pot0/temp0","2017-06-06 05:29:09.668089","15.37"
"tele/soil/pot0/moisture0","2017-06-06 05:29:09.743223","782"
"tele/soil/pot0/temp0","2017-06-06 05:34:03.467770","15.37"
"tele/soil/pot0/moisture0","2017-06-06 05:34:03.558799","782"
"tele/soil/pot0/temp0","2017-06-06 05:38:57.414692","15.37"
"tele/soil/pot0/moisture0","2017-06-06 05:38:57.474951","782"
"tele/soil/pot0/temp0","2017-06-06 05:43:51.059052","15.31"
"tele/soil/pot0/moisture0","2017-06-06 05:43:51.105853","782"
"tele/soil/pot0/temp0","2017-06-06 05:48:46.996106","15.25"
"tele/soil/pot0/moisture0","2017-06-06 05:48:47.041776","782"
"tele/soil/pot0/temp0","2017-06-06 05:53:39.090701","15.31"
"tele/soil/pot0/moisture0","2017-06-06 05:53:39.145447","782"
"tele/soil/pot0/temp0","2017-06-06 05:58:32.808375","15.25"
"tele/soil/pot0/moisture0","2017-06-06 05:58:32.882457","781"
"tele/soil/pot0/temp0","2017-06-06 06:03:33.328712","15.18"
"tele/soil/pot0/moisture0","2017-06-06 06:03:33.383113","782"
"tele/soil/pot0/temp0","2017-06-06 06:08:24.155926","15.18"
"tele/soil/pot0/moisture0","2017-06-06 06:08:24.213335","782"
"tele/soil/pot0/temp0","2017-06-06 06:13:19.805443","15.18"
"tele/soil/pot0/moisture0","2017-06-06 06:13:19.882403","781"
"tele/soil/pot0/temp0","2017-06-06 06:18:11.981479","15.12"
"tele/soil/pot0/moisture0","2017-06-06 06:18:12.033454","782"
"tele/soil/pot0/temp0","2017-06-06 06:23:05.875550","15.06"
"tele/soil/pot0/moisture0","2017-06-06 06:23:05.929484","782"
"tele/soil/pot0/temp0","2017-06-06 06:27:59.621509","15.06"
"tele/soil/pot0/moisture0","2017-06-06 06:27:59.672996","781"
"tele/soil/pot0/temp0","2017-06-06 06:32:59.166182","15.06"
"tele/soil/pot0/moisture0","2017-06-06 06:32:59.233651","781"
"tele/soil/pot0/temp0","2017-06-06 06:37:55.744186","15.00"
"tele/soil/pot0/moisture0","2017-06-06 06:37:55.797373","781"
"tele/soil/pot0/temp0","2017-06-06 06:42:46.752239","14.93"
"tele/soil/pot0/moisture0","2017-06-06 06:42:46.809075","781"
"tele/soil/pot0/temp0","2017-06-06 06:47:40.827012","14.93"
"tele/soil/pot0/moisture0","2017-06-06 06:47:40.911121","780"
"tele/soil/pot0/temp0","2017-06-06 06:52:36.122174","14.87"
"tele/soil/pot0/moisture0","2017-06-06 06:52:36.177527","780"
"tele/soil/pot0/temp0","2017-06-06 06:57:32.078609","14.93"
"tele/soil/pot0/moisture0","2017-06-06 06:57:32.121331","780"
"tele/soil/pot0/temp0","2017-06-06 07:02:26.164135","14.81"
"tele/soil/pot0/moisture0","2017-06-06 07:02:26.212686","781"
"tele/soil/pot0/temp0","2017-06-06 07:07:18.921593","14.81"
"tele/soil/pot0/moisture0","2017-06-06 07:07:18.969202","780"
"tele/soil/pot0/temp0","2017-06-06 07:12:12.500523","14.75"
"tele/soil/pot0/moisture0","2017-06-06 07:12:12.564164","780"
"tele/soil/pot0/temp0","2017-06-06 07:17:06.243805","14.75"
"tele/soil/pot0/moisture0","2017-06-06 07:17:06.320482","780"
"tele/soil/pot0/temp0","2017-06-06 07:22:00.239942","14.68"
"tele/soil/pot0/moisture0","2017-06-06 07:22:00.312538","780"
"tele/soil/pot0/temp0","2017-06-06 07:26:55.152000","14.68"
"tele/soil/pot0/moisture0","2017-06-06 07:26:55.206538","780"
"tele/soil/pot0/temp0","2017-06-06 07:31:47.687194","14.62"
"tele/soil/pot0/moisture0","2017-06-06 07:31:47.729916","780"
"tele/soil/pot0/temp0","2017-06-06 07:36:41.484063","14.68"
"tele/soil/pot0/moisture0","2017-06-06 07:36:41.532090","781"
"tele/soil/pot0/temp0","2017-06-06 07:41:37.686544","14.56"
"tele/soil/pot0/moisture0","2017-06-06 07:41:37.735413","780"
"tele/soil/pot0/temp0","2017-06-06 07:46:29.759723","14.50"
"tele/soil/pot0/moisture0","2017-06-06 07:46:29.813237","781"
"tele/soil/pot0/temp0","2017-06-06 07:51:23.271111","14.50"
"tele/soil/pot0/moisture0","2017-06-06 07:51:23.355968","780"
"tele/soil/pot0/temp0","2017-06-06 07:56:17.158517","14.43"
"tele/soil/pot0/moisture0","2017-06-06 07:56:17.207555","780"
"tele/soil/pot0/temp0","2017-06-06 08:01:10.413899","14.43"
"tele/soil/pot0/moisture0","2017-06-06 08:01:10.462307","779"
"tele/soil/pot0/temp0","2017-06-06 08:06:04.173056","14.43"
"tele/soil/pot0/moisture0","2017-06-06 08:06:04.222696","779"
"tele/soil/pot0/temp0","2017-06-06 08:10:57.913124","14.37"
"tele/soil/pot0/moisture0","2017-06-06 08:10:57.976904","779"
