timestamp,value,topic,mV
2017-05-23T13:52:26Z,941,tele/esp/soil/3,2.823
2017-05-23T13:52:56Z,828,tele/esp/soil/1,2.484
2017-05-23T13:52:56Z,1,tele/esp/soil/2,0.003
2017-05-23T13:52:56Z,941,tele/esp/soil/3,2.823
2017-05-23T13:53:26Z,827,tele/esp/soil/1,2.481
2017-05-23T13:53:26Z,1,tele/esp/soil/2,0.003
2017-05-23T13:53:26Z,940,tele/esp/soil/3,2.82
2017-05-23T13:53:56Z,828,tele/esp/soil/1,2.484
2017-05-23T13:53:56Z,1,tele/esp/soil/2,0.003
2017-05-23T13:53:56Z,941,tele/esp/soil/3,2.823
2017-05-23T13:54:26Z,828,tele/esp/soil/1,2.484
2017-05-23T13:54:26Z,1,tele/esp/soil/2,0.003
2017-05-23T13:54:26Z,940,tele/esp/soil/3,2.82
2017-05-23T13:54:56Z,828,tele/esp/soil/1,2.484
2017-05-23T13:54:56Z,1,tele/esp/soil/2,0.003
2017-05-23T13:54:56Z,940,tele/esp/soil/3,2.82
2017-05-23T13:55:26Z,828,tele/esp/soil/1,2.484
2017-05-23T13:55:26Z,1,tele/esp/soil/2,0.003
2017-05-23T13:55:26Z,942,tele/esp/soil/3,2.826
2017-05-23T13:55:56Z,829,tele/esp/soil/1,2.487
2017-05-23T13:55:56Z,1,tele/esp/soil/2,0.003
2017-05-23T13:55:56Z,941,tele/esp/soil/3,2.823
2017-05-23T13:56:26Z,828,tele/esp/soil/1,2.484
2017-05-23T13:56:26Z,1,tele/esp/soil/2,0.003
2017-05-23T13:56:26Z,941,tele/esp/soil/3,2.823
2017-05-23T13:56:56Z,828,tele/esp/soil/1,2.484
2017-05-23T13:56:56Z,1,tele/esp/soil/2,0.003
2017-05-23T13:56:56Z,940,tele/esp/soil/3,2.82
2017-05-23T13:57:26Z,828,tele/esp/soil/1,2.484
2017-05-23T13:57:26Z,1,tele/esp/soil/2,0.003
2017-05-23T13:57:26Z,942,tele/esp/soil/3,2.826
2017-05-23T13:57:56Z,827,tele/esp/soil/1,2.481
2017-05-23T13:57:56Z,1,tele/esp/soil/2,0.003
2017-05-23T13:57:56Z,940,tele/esp/soil/3,2.82
2017-05-23T13:58:26Z,827,tele/esp/soil/1,2.481
2017-05-23T13:58:26Z,1,tele/esp/soil/2,0.003
2017-05-23T13:58:26Z,940,tele/esp/soil/3,2.82
2017-05-23T13:58:56Z,827,tele/esp/soil/1,2.481
2017-05-23T13:58:56Z,1,tele/esp/soil/2,0.003
2017-05-23T13:58:56Z,940,tele/esp/soil/3,2.82
2017-05-23T13:59:26Z,827,tele/esp/soil/1,2.481
2017-05-23T13:59:26Z,1,tele/esp/soil/2,0.003
2017-05-23T13:59:26Z,941,tele/esp/soil/3,2.823
2017-05-23T13:59:56Z,821,tele/esp/soil/1,2.463
2017-05-23T13:59:56Z,1,tele/esp/soil/2,0.003
2017-05-23T13:59:56Z,928,tele/esp/soil/3,2.7840000000000003
2017-05-23T14:00:26Z,827,tele/esp/soil/1,2.481
2017-05-23T14:00:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:00:26Z,940,tele/esp/soil/3,2.82
2017-05-23T14:00:56Z,827,tele/esp/soil/1,2.481
2017-05-23T14:00:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:00:56Z,939,tele/esp/soil/3,2.817
2017-05-23T14:01:26Z,827,tele/esp/soil/1,2.481
2017-05-23T14:01:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:01:26Z,939,tele/esp/soil/3,2.817
2017-05-23T14:01:56Z,827,tele/esp/soil/1,2.481
2017-05-23T14:01:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:01:56Z,939,tele/esp/soil/3,2.817
2017-05-23T14:02:26Z,827,tele/esp/soil/1,2.481
2017-05-23T14:02:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:02:26Z,939,tele/esp/soil/3,2.817
2017-05-23T14:02:56Z,828,tele/esp/soil/1,2.484
2017-05-23T14:02:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:02:56Z,940,tele/esp/soil/3,2.82
2017-05-23T14:03:26Z,820,tele/esp/soil/1,2.46
2017-05-23T14:03:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:03:26Z,940,tele/esp/soil/3,2.82
2017-05-23T14:03:56Z,820,tele/esp/soil/1,2.46
2017-05-23T14:03:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:03:56Z,928,tele/esp/soil/3,2.7840000000000003
2017-05-23T14:04:26Z,820,tele/esp/soil/1,2.46
2017-05-23T14:04:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:04:26Z,928,tele/esp/soil/3,2.7840000000000003
2017-05-23T14:04:56Z,820,tele/esp/soil/1,2.46
2017-05-23T14:04:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:04:56Z,928,tele/esp/soil/3,2.7840000000000003
2017-05-23T14:05:26Z,820,tele/esp/soil/1,2.46
2017-05-23T14:05:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:05:26Z,928,tele/esp/soil/3,2.7840000000000003
2017-05-23T14:05:56Z,820,tele/esp/soil/1,2.46
2017-05-23T14:05:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:05:56Z,927,tele/esp/soil/3,2.781
2017-05-23T14:06:26Z,820,tele/esp/soil/1,2.46
2017-05-23T14:06:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:06:26Z,928,tele/esp/soil/3,2.7840000000000003
2017-05-23T14:06:56Z,820,tele/esp/soil/1,2.46
2017-05-23T14:06:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:06:56Z,919,tele/esp/soil/3,2.757
2017-05-23T14:07:26Z,820,tele/esp/soil/1,2.46
2017-05-23T14:07:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:07:26Z,927,tele/esp/soil/3,2.781
2017-05-23T14:07:56Z,824,tele/esp/soil/1,2.472
2017-05-23T14:07:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:07:56Z,927,tele/esp/soil/3,2.781
2017-05-23T14:08:26Z,828,tele/esp/soil/1,2.484
2017-05-23T14:08:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:08:26Z,939,tele/esp/soil/3,2.817
2017-05-23T14:08:56Z,828,tele/esp/soil/1,2.484
2017-05-23T14:08:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:08:56Z,938,tele/esp/soil/3,2.814
2017-05-23T14:09:26Z,827,tele/esp/soil/1,2.481
2017-05-23T14:09:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:09:26Z,940,tele/esp/soil/3,2.82
2017-05-23T14:09:56Z,828,tele/esp/soil/1,2.484
2017-05-23T14:09:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:09:56Z,939,tele/esp/soil/3,2.817
2017-05-23T14:10:26Z,827,tele/esp/soil/1,2.481
2017-05-23T14:10:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:10:26Z,939,tele/esp/soil/3,2.817
2017-05-23T14:10:56Z,827,tele/esp/soil/1,2.481
2017-05-23T14:10:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:10:56Z,938,tele/esp/soil/3,2.814
2017-05-23T14:11:26Z,826,tele/esp/soil/1,2.478
2017-05-23T14:11:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:11:26Z,938,tele/esp/soil/3,2.814
2017-05-23T14:11:56Z,827,tele/esp/soil/1,2.481
2017-05-23T14:11:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:11:56Z,938,tele/esp/soil/3,2.814
2017-05-23T14:12:26Z,827,tele/esp/soil/1,2.481
2017-05-23T14:12:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:12:26Z,938,tele/esp/soil/3,2.814
2017-05-23T14:12:56Z,826,tele/esp/soil/1,2.478
2017-05-23T14:12:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:12:56Z,939,tele/esp/soil/3,2.817
2017-05-23T14:13:26Z,826,tele/esp/soil/1,2.478
2017-05-23T14:13:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:13:26Z,938,tele/esp/soil/3,2.814
2017-05-23T14:13:56Z,826,tele/esp/soil/1,2.478
2017-05-23T14:13:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:13:56Z,938,tele/esp/soil/3,2.814
2017-05-23T14:14:26Z,825,tele/esp/soil/1,2.475
2017-05-23T14:14:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:14:26Z,938,tele/esp/soil/3,2.814
2017-05-23T14:14:56Z,825,tele/esp/soil/1,2.475
2017-05-23T14:14:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:14:56Z,938,tele/esp/soil/3,2.814
2017-05-23T14:15:26Z,819,tele/esp/soil/1,2.457
2017-05-23T14:15:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:15:26Z,926,tele/esp/soil/3,2.778
2017-05-23T14:15:56Z,825,tele/esp/soil/1,2.475
2017-05-23T14:15:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:15:56Z,938,tele/esp/soil/3,2.814
2017-05-23T14:16:26Z,825,tele/esp/soil/1,2.475
2017-05-23T14:16:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:16:26Z,939,tele/esp/soil/3,2.817
2017-05-23T14:16:56Z,825,tele/esp/soil/1,2.475
2017-05-23T14:16:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:16:56Z,938,tele/esp/soil/3,2.814
2017-05-23T14:17:26Z,825,tele/esp/soil/1,2.475
2017-05-23T14:17:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:17:26Z,938,tele/esp/soil/3,2.814
2017-05-23T14:17:56Z,827,tele/esp/soil/1,2.481
2017-05-23T14:17:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:17:56Z,940,tele/esp/soil/3,2.82
2017-05-23T14:18:26Z,825,tele/esp/soil/1,2.475
2017-05-23T14:18:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:18:26Z,937,tele/esp/soil/3,2.811
2017-05-23T14:18:56Z,826,tele/esp/soil/1,2.478
2017-05-23T14:18:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:18:56Z,939,tele/esp/soil/3,2.817
2017-05-23T14:19:26Z,825,tele/esp/soil/1,2.475
2017-05-23T14:19:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:19:26Z,938,tele/esp/soil/3,2.814
2017-05-23T14:19:56Z,825,tele/esp/soil/1,2.475
2017-05-23T14:19:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:19:56Z,937,tele/esp/soil/3,2.811
2017-05-23T14:20:26Z,824,tele/esp/soil/1,2.472
2017-05-23T14:20:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:20:26Z,937,tele/esp/soil/3,2.811
2017-05-23T14:20:56Z,824,tele/esp/soil/1,2.472
2017-05-23T14:20:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:20:56Z,937,tele/esp/soil/3,2.811
2017-05-23T14:21:26Z,824,tele/esp/soil/1,2.472
2017-05-23T14:21:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:21:26Z,937,tele/esp/soil/3,2.811
2017-05-23T14:21:56Z,824,tele/esp/soil/1,2.472
2017-05-23T14:21:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:21:56Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:22:26Z,824,tele/esp/soil/1,2.472
2017-05-23T14:22:27Z,1,tele/esp/soil/2,0.003
2017-05-23T14:22:27Z,937,tele/esp/soil/3,2.811
2017-05-23T14:22:56Z,824,tele/esp/soil/1,2.472
2017-05-23T14:22:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:22:56Z,937,tele/esp/soil/3,2.811
2017-05-23T14:23:26Z,824,tele/esp/soil/1,2.472
2017-05-23T14:23:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:23:27Z,937,tele/esp/soil/3,2.811
2017-05-23T14:23:56Z,817,tele/esp/soil/1,2.451
2017-05-23T14:23:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:23:56Z,925,tele/esp/soil/3,2.775
2017-05-23T14:24:26Z,817,tele/esp/soil/1,2.451
2017-05-23T14:24:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:24:26Z,925,tele/esp/soil/3,2.775
2017-05-23T14:24:56Z,817,tele/esp/soil/1,2.451
2017-05-23T14:24:57Z,1,tele/esp/soil/2,0.003
2017-05-23T14:24:57Z,925,tele/esp/soil/3,2.775
2017-05-23T14:25:26Z,821,tele/esp/soil/1,2.463
2017-05-23T14:25:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:25:26Z,926,tele/esp/soil/3,2.778
2017-05-23T14:25:56Z,824,tele/esp/soil/1,2.472
2017-05-23T14:25:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:25:56Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:26:26Z,824,tele/esp/soil/1,2.472
2017-05-23T14:26:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:26:26Z,937,tele/esp/soil/3,2.811
2017-05-23T14:26:56Z,824,tele/esp/soil/1,2.472
2017-05-23T14:26:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:26:56Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:27:26Z,824,tele/esp/soil/1,2.472
2017-05-23T14:27:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:27:26Z,937,tele/esp/soil/3,2.811
2017-05-23T14:27:56Z,823,tele/esp/soil/1,2.469
2017-05-23T14:27:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:27:56Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:28:26Z,823,tele/esp/soil/1,2.469
2017-05-23T14:28:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:28:26Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:28:56Z,824,tele/esp/soil/1,2.472
2017-05-23T14:28:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:28:56Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:29:26Z,823,tele/esp/soil/1,2.469
2017-05-23T14:29:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:29:26Z,937,tele/esp/soil/3,2.811
2017-05-23T14:29:56Z,824,tele/esp/soil/1,2.472
2017-05-23T14:29:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:29:56Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:30:26Z,823,tele/esp/soil/1,2.469
2017-05-23T14:30:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:30:26Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:30:56Z,824,tele/esp/soil/1,2.472
2017-05-23T14:30:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:30:56Z,937,tele/esp/soil/3,2.811
2017-05-23T14:31:26Z,816,tele/esp/soil/1,2.448
2017-05-23T14:31:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:31:26Z,925,tele/esp/soil/3,2.775
2017-05-23T14:31:56Z,824,tele/esp/soil/1,2.472
2017-05-23T14:31:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:31:56Z,937,tele/esp/soil/3,2.811
2017-05-23T14:32:26Z,823,tele/esp/soil/1,2.469
2017-05-23T14:32:27Z,1,tele/esp/soil/2,0.003
2017-05-23T14:32:27Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:32:56Z,823,tele/esp/soil/1,2.469
2017-05-23T14:32:57Z,1,tele/esp/soil/2,0.003
2017-05-23T14:32:57Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:33:26Z,823,tele/esp/soil/1,2.469
2017-05-23T14:33:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:33:26Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:33:56Z,824,tele/esp/soil/1,2.472
2017-05-23T14:33:56Z,2,tele/esp/soil/2,0.006
2017-05-23T14:33:56Z,937,tele/esp/soil/3,2.811
2017-05-23T14:34:26Z,816,tele/esp/soil/1,2.448
2017-05-23T14:34:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:34:26Z,924,tele/esp/soil/3,2.7720000000000002
2017-05-23T14:34:56Z,824,tele/esp/soil/1,2.472
2017-05-23T14:34:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:34:56Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:35:26Z,823,tele/esp/soil/1,2.469
2017-05-23T14:35:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:35:26Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:35:56Z,824,tele/esp/soil/1,2.472
2017-05-23T14:35:56Z,2,tele/esp/soil/2,0.006
2017-05-23T14:35:56Z,937,tele/esp/soil/3,2.811
2017-05-23T14:36:26Z,823,tele/esp/soil/1,2.469
2017-05-23T14:36:26Z,2,tele/esp/soil/2,0.006
2017-05-23T14:36:26Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:36:56Z,823,tele/esp/soil/1,2.469
2017-05-23T14:36:57Z,1,tele/esp/soil/2,0.003
2017-05-23T14:36:57Z,937,tele/esp/soil/3,2.811
2017-05-23T14:37:26Z,816,tele/esp/soil/1,2.448
2017-05-23T14:37:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:37:26Z,924,tele/esp/soil/3,2.7720000000000002
2017-05-23T14:37:56Z,824,tele/esp/soil/1,2.472
2017-05-23T14:37:56Z,2,tele/esp/soil/2,0.006
2017-05-23T14:37:56Z,937,tele/esp/soil/3,2.811
2017-05-23T14:38:26Z,823,tele/esp/soil/1,2.469
2017-05-23T14:38:26Z,2,tele/esp/soil/2,0.006
2017-05-23T14:38:26Z,937,tele/esp/soil/3,2.811
2017-05-23T14:38:56Z,823,tele/esp/soil/1,2.469
2017-05-23T14:38:56Z,2,tele/esp/soil/2,0.006
2017-05-23T14:38:56Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:39:26Z,815,tele/esp/soil/1,2.445
2017-05-23T14:39:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:39:26Z,924,tele/esp/soil/3,2.7720000000000002
2017-05-23T14:39:56Z,823,tele/esp/soil/1,2.469
2017-05-23T14:39:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:39:56Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:40:26Z,823,tele/esp/soil/1,2.469
2017-05-23T14:40:26Z,2,tele/esp/soil/2,0.006
2017-05-23T14:40:26Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:40:56Z,815,tele/esp/soil/1,2.445
2017-05-23T14:40:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:40:56Z,924,tele/esp/soil/3,2.7720000000000002
2017-05-23T14:41:26Z,815,tele/esp/soil/1,2.445
2017-05-23T14:41:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:41:26Z,924,tele/esp/soil/3,2.7720000000000002
2017-05-23T14:41:56Z,815,tele/esp/soil/1,2.445
2017-05-23T14:41:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:41:56Z,924,tele/esp/soil/3,2.7720000000000002
2017-05-23T14:42:26Z,820,tele/esp/soil/1,2.46
2017-05-23T14:42:26Z,2,tele/esp/soil/2,0.006
2017-05-23T14:42:26Z,924,tele/esp/soil/3,2.7720000000000002
2017-05-23T14:42:56Z,824,tele/esp/soil/1,2.472
2017-05-23T14:42:56Z,2,tele/esp/soil/2,0.006
2017-05-23T14:42:56Z,937,tele/esp/soil/3,2.811
2017-05-23T14:43:26Z,823,tele/esp/soil/1,2.469
2017-05-23T14:43:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:43:26Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:43:56Z,823,tele/esp/soil/1,2.469
2017-05-23T14:43:56Z,2,tele/esp/soil/2,0.006
2017-05-23T14:43:56Z,937,tele/esp/soil/3,2.811
2017-05-23T14:44:26Z,823,tele/esp/soil/1,2.469
2017-05-23T14:44:26Z,2,tele/esp/soil/2,0.006
2017-05-23T14:44:26Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:44:56Z,823,tele/esp/soil/1,2.469
2017-05-23T14:44:56Z,2,tele/esp/soil/2,0.006
2017-05-23T14:44:56Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:45:26Z,822,tele/esp/soil/1,2.466
2017-05-23T14:45:26Z,2,tele/esp/soil/2,0.006
2017-05-23T14:45:26Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:45:56Z,823,tele/esp/soil/1,2.469
2017-05-23T14:45:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:45:56Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:46:26Z,815,tele/esp/soil/1,2.445
2017-05-23T14:46:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:46:26Z,924,tele/esp/soil/3,2.7720000000000002
2017-05-23T14:46:56Z,823,tele/esp/soil/1,2.469
2017-05-23T14:46:56Z,2,tele/esp/soil/2,0.006
2017-05-23T14:46:56Z,937,tele/esp/soil/3,2.811
2017-05-23T14:47:26Z,823,tele/esp/soil/1,2.469
2017-05-23T14:47:26Z,2,tele/esp/soil/2,0.006
2017-05-23T14:47:26Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:47:56Z,824,tele/esp/soil/1,2.472
2017-05-23T14:47:56Z,2,tele/esp/soil/2,0.006
2017-05-23T14:47:56Z,937,tele/esp/soil/3,2.811
2017-05-23T14:48:26Z,823,tele/esp/soil/1,2.469
2017-05-23T14:48:26Z,2,tele/esp/soil/2,0.006
2017-05-23T14:48:26Z,938,tele/esp/soil/3,2.814
2017-05-23T14:48:56Z,822,tele/esp/soil/1,2.466
2017-05-23T14:48:56Z,2,tele/esp/soil/2,0.006
2017-05-23T14:48:57Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:49:26Z,822,tele/esp/soil/1,2.466
2017-05-23T14:49:26Z,2,tele/esp/soil/2,0.006
2017-05-23T14:49:26Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:49:56Z,822,tele/esp/soil/1,2.466
2017-05-23T14:49:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:49:56Z,935,tele/esp/soil/3,2.805
2017-05-23T14:50:26Z,822,tele/esp/soil/1,2.466
2017-05-23T14:50:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:50:26Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:50:56Z,824,tele/esp/soil/1,2.472
2017-05-23T14:50:56Z,2,tele/esp/soil/2,0.006
2017-05-23T14:50:56Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:51:26Z,825,tele/esp/soil/1,2.475
2017-05-23T14:51:26Z,2,tele/esp/soil/2,0.006
2017-05-23T14:51:26Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:51:56Z,826,tele/esp/soil/1,2.478
2017-05-23T14:51:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:51:56Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:52:26Z,827,tele/esp/soil/1,2.481
2017-05-23T14:52:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:52:26Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:52:56Z,827,tele/esp/soil/1,2.481
2017-05-23T14:52:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:52:56Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:53:26Z,828,tele/esp/soil/1,2.484
2017-05-23T14:53:26Z,2,tele/esp/soil/2,0.006
2017-05-23T14:53:26Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:53:56Z,822,tele/esp/soil/1,2.466
2017-05-23T14:53:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:53:56Z,924,tele/esp/soil/3,2.7720000000000002
2017-05-23T14:54:26Z,830,tele/esp/soil/1,2.49
2017-05-23T14:54:26Z,2,tele/esp/soil/2,0.006
2017-05-23T14:54:26Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:54:56Z,829,tele/esp/soil/1,2.487
2017-05-23T14:54:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:54:56Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:55:26Z,829,tele/esp/soil/1,2.487
2017-05-23T14:55:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:55:26Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:55:56Z,829,tele/esp/soil/1,2.487
2017-05-23T14:55:56Z,2,tele/esp/soil/2,0.006
2017-05-23T14:55:56Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:56:26Z,828,tele/esp/soil/1,2.484
2017-05-23T14:56:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:56:26Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:56:56Z,828,tele/esp/soil/1,2.484
2017-05-23T14:56:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:56:56Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T14:57:26Z,821,tele/esp/soil/1,2.463
2017-05-23T14:57:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:57:26Z,924,tele/esp/soil/3,2.7720000000000002
2017-05-23T14:57:56Z,819,tele/esp/soil/1,2.457
2017-05-23T14:57:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:57:56Z,937,tele/esp/soil/3,2.811
2017-05-23T14:58:26Z,820,tele/esp/soil/1,2.46
2017-05-23T14:58:26Z,1,tele/esp/soil/2,0.003
2017-05-23T14:58:26Z,924,tele/esp/soil/3,2.7720000000000002
2017-05-23T14:58:56Z,820,tele/esp/soil/1,2.46
2017-05-23T14:58:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:58:56Z,924,tele/esp/soil/3,2.7720000000000002
2017-05-23T14:59:26Z,820,tele/esp/soil/1,2.46
2017-05-23T14:59:26Z,2,tele/esp/soil/2,0.006
2017-05-23T14:59:26Z,924,tele/esp/soil/3,2.7720000000000002
2017-05-23T14:59:56Z,824,tele/esp/soil/1,2.472
2017-05-23T14:59:56Z,1,tele/esp/soil/2,0.003
2017-05-23T14:59:56Z,924,tele/esp/soil/3,2.7720000000000002
2017-05-23T15:00:26Z,828,tele/esp/soil/1,2.484
2017-05-23T15:00:26Z,2,tele/esp/soil/2,0.006
2017-05-23T15:00:26Z,935,tele/esp/soil/3,2.805
2017-05-23T15:00:56Z,827,tele/esp/soil/1,2.481
2017-05-23T15:00:56Z,1,tele/esp/soil/2,0.003
2017-05-23T15:00:56Z,936,tele/esp/soil/3,2.8080000000000003
2017-05-23T15:01:26Z,827,tele/esp/soil/1,2.481
2017-05-23T15:01:26Z,1,tele/esp/soil/2,0.003
2017-05-23T15:01:26Z,935,tele/esp/soil/3,2.805
2017-05-23T15:01:56Z,827,tele/esp/soil/1,2.481
2017-05-23T15:01:56Z,2,tele/esp/soil/2,0.006
2017-05-23T15:01:56Z,935,tele/esp/soil/3,2.805
2017-05-23T15:02:26Z,827,tele/esp/soil/1,2.481
2017-05-23T15:02:26Z,2,tele/esp/soil/2,0.006
2017-05-23T15:02:26Z,935,tele/esp/soil/3,2.805
2017-05-23T15:02:56Z,820,tele/esp/soil/1,2.46
2017-05-23T15:02:56Z,1,tele/esp/soil/2,0.003
2017-05-23T15:02:56Z,923,tele/esp/soil/3,2.769
2017-05-23T15:03:26Z,827,tele/esp/soil/1,2.481
2017-05-23T15:03:26Z,1,tele/esp/soil/2,0.003
2017-05-23T15:03:26Z,936,tele/esp/soil/3,2.8080000000000003
